product_id,メーカー,ブランド名,アイテムカテゴリ,ベストコスメ,ランキングIN
10174817,BARAM INTERNATIONAL,DEAR DAHLIA,コフレ・キット・セット > メイクアップキット・パレット,,
10096999,アモーレパシフィックジャパン,LANEIGE(ラネージュ),メイクアップ > 口紅・グロス・リップライナー > 口紅,,
10195921,セキド,MEDIHEAL(メディヒール),スキンケア・基礎化粧品 > パック・フェイスマスク > シートマスク・パック,,
10168682,アモーレパシフィックジャパン,エチュード,メイクアップ > 口紅・グロス・リップライナー > 口紅,,
10254091,GOWOONSESANG COSMETICS,Dr.G(ドクタージー),スキンケア・基礎化粧品 > 乳液・美容液など > フェイスクリーム,,
10184237,ヒューゲル,Wellage,スキンケア・基礎化粧品 > 乳液・美容液など > 美容液,,
10164772,アモーレパシフィックジャパン,エチュード,メイクアップ > 口紅・グロス・リップライナー > リップライナー > メイクアップ > アイブロウ > アイブロウペンシル > メイクアップ > アイライナー > ペンシルアイライナー > メイクアップ > アイシャドウ > ジェル・クリームアイシャドウ > メイクアップ > チーク > ジェル・クリームチーク,,
10266983,Seorin Company,ROUND LAB,スキンケア・基礎化粧品 > 乳液・美容液など > 美容液,,
10198127,Firstcanvas,Flynn,メイクアップ > 口紅・グロス・リップライナー > 口紅,,
2927747,F&CO,BANILA CO,ベースメイク > 化粧下地・コンシーラー > 化粧下地,,
10206395,DYD,HATHERINE,スキンケア・基礎化粧品 > クレンジング > オイルクレンジング,,
10104239,LEADERS COSMETICS,Leaders Cosmetics（リーダース コスメティック）,スキンケア・基礎化粧品 > パック・フェイスマスク > シートマスク・パック,,
10034042,NATURE REPUBLIC,ネイチャーリパブリック,スキンケア・基礎化粧品 > 化粧水 > 化粧水,,
2949496,アモーレパシフィック(海外),Sulwhasoo,スキンケア・基礎化粧品 > 化粧水 > 化粧水,,
2907880,ザ・フェイスショップ,ザ・フェイスショップ,スキンケア・基礎化粧品 > パック・フェイスマスク > シートマスク・パック,,
10247653,Laka COSMETICS,Laka,メイクアップ > チーク > パウダーチーク,,
10231320,CLIO COSMETICS,peripera,メイクアップ > 口紅・グロス・リップライナー > 口紅,,
10248128,LG生活健康,Glint,メイクアップ > 口紅・グロス・リップライナー > リップグロス,,
10244910,IANFNC,2aN,メイクアップ > 口紅・グロス・リップライナー > リップグロス,,
10263343,アリエルトレーディング,FEMMUE（ファミュ）,メイクアップ > 口紅・グロス・リップライナー > リップグロス,,
10260574,MOTON,MOTON,ボディケア・オーラルケア > スペシャルボディケア・パーツ > ハンドクリーム・ケア,,
10218660,フードコスメ,BIOHEAL BOH,スキンケア・基礎化粧品 > 乳液・美容液など > 美容液,,
10208875,Carver Korea,AHC,日焼け対策・UVケア > 日焼け止め・UVケア(顔用) > 日焼け対策・UVケア > 日焼け止め・UVケア(ボディ用),,
10202658,NATURE REPUBLIC,ネイチャーリパブリック,スキンケア・基礎化粧品 > 乳液・美容液など > フェイスクリーム,,
10217404,DM＆C,BLACK ROUGE,メイクアップ > アイシャドウ > ジェル・クリームアイシャドウ,,
10261816,JBP Korea,BONNY&J,スキンケア・基礎化粧品 > 乳液・美容液など > フェイスクリーム,,
10250551,LABIOTTE,LABIOTTE,メイクアップ > 口紅・グロス・リップライナー > 口紅,,
10242296,Starvision,OLENS,医療機器,,
10237190,魔女工場,manyo,日焼け対策・UVケア > 日焼け止め・UVケア(顔用),,
10205348,マックプランニング,AMIOK,メイクアップ > アイシャドウ > パウダーアイシャドウ > コフレ・キット・セット > メイクアップキット・パレット,,
10189994,BUGUN COSMETIC,VELY VELY,スキンケア・基礎化粧品 > 化粧水 > ミスト状化粧水,,
10160538,ドドジャパン,dodo(ドド),メイクアップ > アイライナー > リキッドアイライナー,,
2911888,アモーレパシフィック(海外),Sulwhasoo,スキンケア・基礎化粧品 > クレンジング > オイルクレンジング,,
10143179,アスリーエイチ,Witch's Pouch(ウィッチズポーチ),ベースメイク > 化粧下地・コンシーラー > 化粧下地 > 日焼け対策・UVケア > 日焼け止め・UVケア(顔用),,
10200683,SB COSMETICS CO,SELF BEAUTY,ベースメイク > 化粧下地・コンシーラー > 化粧下地,,
10215897,CLIO COSMETICS,CLIO,ベースメイク > ファンデーション > リキッドファンデーション > ベースメイク > ファンデーション > その他ファンデーション,,
10194244,ミフラッグ,リデュア(reduire),スキンケア・基礎化粧品 > クレンジング > リキッドクレンジング,,
10263909,セロラ,CELORABY,スキンケア・基礎化粧品 > 乳液・美容液など > 美容液,,
10263191,SamchicCosmetics,SAM'U,スキンケア・基礎化粧品 > 乳液・美容液など > フェイスクリーム,,
10251815,purple-link,NOT4U,ボディケア・オーラルケア > デイリーボディケア > ボディローション・ミルク,,
10259974,MANDYSKOREA,ilso,スキンケア・基礎化粧品 > 乳液・美容液など > 美容液,,
10262321,MANDYSKOREA,ilso,美容グッズ・美容家電 > スキンケアグッズ > その他スキンケアグッズ,,
10202409,Manua1,JeogSeoul(チョックソウル),スキンケア・基礎化粧品 > 乳液・美容液など > フェイスクリーム > スキンケア・基礎化粧品 > パック・フェイスマスク > 洗い流すパック・マスク,,
10176480,DYD,Lilybyred,メイクアップ > アイライナー > ジェルアイライナー,,
10115000,フードコスメ,SKINFOOD(スキンフード),ボディケア・オーラルケア > デイリーボディケア > ボディソープ,,
10015826,SECRET KEY(韓国),SECRET KEY(韓国),スキンケア・基礎化粧品 > 乳液・美容液など > フェイスクリーム,,
10005957,It’s skin(韓国),It’s skin(韓国),スキンケア・基礎化粧品 > 化粧水 > 化粧水,,
2924572,ザ・フェイスショップ,ザ・フェイスショップ,スキンケア・基礎化粧品 > 乳液・美容液など > フェイスクリーム,,
10264385,iFAMILYSC,nuse,メイクアップ > チーク > ジェル・クリームチーク,,
10266212,SKINMED,cutem,スキンケア・基礎化粧品 > 乳液・美容液など > 美容液,,
10240684,VIVAWAVE,hince,ベースメイク > 化粧下地・コンシーラー > 化粧下地,,
10218766,SamchicCosmetics,SAM'U,日焼け対策・UVケア > 日焼け止め・UVケア(顔用) > 日焼け対策・UVケア > 日焼け止め・UVケア(ボディ用),,
10252102,VT COSMETICS,VT(ブイティー),スキンケア・基礎化粧品 > 乳液・美容液など > 美容液 > スキンケア・基礎化粧品 > 化粧水 > ブースター・導入液,,
10259211,HEMEKO,A.chi,メイクアップ > 口紅・グロス・リップライナー > 口紅 > メイクアップ > チーク > ジェル・クリームチーク,,
10251585,APR JAPAN,MEDICUBE(メディキューブ),ベースメイク > ファンデーション > リキッドファンデーション > ベースメイク > ファンデーション > その他ファンデーション,,
10225000,Jayeonin Inc. (isoi Cosmetics),isoi,スキンケア・基礎化粧品 > パック・フェイスマスク > シートマスク・パック,,
10247627,eleven Corporation,Parnell,スキンケア・基礎化粧品 > 乳液・美容液など > 美容液,,
10253031,GOWOONSESANG COSMETICS,Dr.G(ドクタージー),スキンケア・基礎化粧品 > パック・フェイスマスク > シートマスク・パック,,
10222265,OU INTERNATIONAL,One-day's you(ワンデイズユー),スキンケア・基礎化粧品 > パック・フェイスマスク > シートマスク・パック,,
10217299,PAKET Inc.,Mixsoon,スキンケア・基礎化粧品 > 乳液・美容液など > 美容液,,
10266967,VT COSMETICS,VT(ブイティー),スキンケア・基礎化粧品 > 乳液・美容液など > 美容液,,
10197531,サン・スマイル,JMsolution japan,スキンケア・基礎化粧品 > クレンジング > リキッドクレンジング,,
10059647,ドドジャパン,dodo(ドド),メイクアップ > チーク > パウダーチーク,,
10207780,フィッツコーポレーション,モムチ,香水・フレグランス > 香水・フレグランス(その他) > ヘアケア・スタイリング > ヘアスタイリング > プレスタイリング・寝ぐせ直し > ボディケア・オーラルケア > デイリーボディケア > ボディローション・ミルク,,
10185957,GOWOONSESANG COSMETICS,Dr.G(ドクタージー),日焼け対策・UVケア > 日焼け止め・UVケア(顔用),,
10201844,THE BLESSED MOON,BLESSED MOON,メイクアップ > アイシャドウ > パウダーアイシャドウ,,
10182061,BONOTOX,BONOTOX,スキンケア・基礎化粧品 > 乳液・美容液など > 美容液,,
10180000,ポップベリー,ペリペラ,ベースメイク > 化粧下地・コンシーラー > 化粧下地,,
10259371,LG生活健康,DOMINAS,スキンケア・基礎化粧品 > 乳液・美容液など > 美容液,,
10106757,フードコスメ,SKINFOOD(スキンフード),メイクアップ > 口紅・グロス・リップライナー > 口紅 > メイクアップ > チーク > ジェル・クリームチーク,,
10264210,APR JAPAN,MEDICUBE(メディキューブ),スキンケア・基礎化粧品 > 乳液・美容液など > 美容液,,
10260074,fruitful,tiptoe,メイクアップ > 口紅・グロス・リップライナー > 口紅,,
10164689,アモーレパシフィックジャパン,エチュード,メイクアップ > 口紅・グロス・リップライナー > リップグロス,,
10260015,DFS,haruharu wonder,スキンケア・基礎化粧品 > 乳液・美容液など > 美容液,,
10242732,VONESTIS,piCore,スキンケア・基礎化粧品 > 乳液・美容液など > フェイスクリーム,,
10159889,VT COSMETICS,VT(ブイティー),ベースメイク > ファンデーション > クリーム・ジェルファンデーション,,
10078564,アモーレパシフィックジャパン,エチュード,ベースメイク > 化粧下地・コンシーラー > 化粧下地 > メイクアップ > アイシャドウ > ジェル・クリームアイシャドウ,,
10031423,HolikaHolika（韓国）,HolikaHolika（韓国）,ベースメイク > 化粧下地・コンシーラー > 化粧下地 > 日焼け対策・UVケア > 日焼け止め・UVケア(顔用),,
10009063,ドドジャパン,パルガントン,メイクアップ > チーク > パウダーチーク,,
